name N S Var Evar ESimp EQ O ENee EPielou EHeip BP SimpDom Nmax McN skew logmodskew chao1 ace jknife1 jknife2 margalef menhinick preston_a preston_S
1883.2007.153.Crump.Artic.LTREB.main.lane2.NoIndex 50414 576 159326.4967995169 0.23650694497914393 0.046 0.12380815771689424 0.24780318959 -0.008814228857438242 0.6650978162602091 0.11746275396489377 0.111933193161 0.962218182755 5643 22.2755583766 247.165978538 1.0574817771459593 577.639672164 579.656393063 590 549 53.10294747565251 2.5653516482587775 0.3471818855574447 550.19991738315
1642.MS00100 26790 3415 292.74333486865294 0.49737849487293795 0.1737 0.19213249297555146 0.504857639566 -0.0009406222329607053 0.8903434146081646 0.40959737942330926 0.0106756252333 0.998314642483 286 1.9298245614 64.209880953 0.914926566987295 3479.73652317 3598.65151735 3789 3086 334.84428588755094 20.864325585079285 0.6365112391879066 2364.0632284314806
1736.Y27.0910 61406 1770 62274.35093528535 0.2779563933791923 0.019 0.12791978185504171 0.358550987215 -0.0027737577825139347 0.7429839113573915 0.14580874508810307 0.158111585187 0.970219386791 9709 18.9313747842 451.591340175 1.5393728625183174 1844.96070901 1866.07825773 1958 1912 160.44968971714204 7.142789675887981 0.31574391879289443 444.7886994488845
894.YY1827.lane2.NoIndex.L002 36155 362 166110.6797952281 0.17478460693830733 0.0568 0.10220458960890333 0.255135157024 -0.01705875741064693 0.6502715149516305 0.12497614816782215 0.147780389988 0.951363419546 5343 23.1613884663 253.824616274 0.9744676366678496 367.940284061 379.631083531 394 343 34.395462252117454 1.9038134364703592 0.3355262604204068 395.58216880312847
1694.St3A9.Pmoss.Jstar.16s.NoIndex.sequences 54084 66 16349528.497902099 0.09687890373686647 0.04 0.08147524021453167 0.141339061796 -0.1177417023786034 0.3431653786809484 0.049402870469722554 0.576325715554 0.621535448852 31170 73.7353006434 488.575287874 0.8880162486073682 67.2444674543 70.6827359824 74 60 5.964236416581785 0.2837981326144311 0.24255507001283072 193.7357568625104
1030.TVF.Control.Loc4.D0.Rep2 71404 1881 81371.58462169286 0.27763832708229985 0.0174 0.13342709525266305 0.275503197342 -0.0024993223497471097 0.6828751056838974 0.09105654275404124 0.144655761582 0.969463926883 10329 20.2439639236 358.768894526 1.4535269645499813 1924.72881173 1984.80949554 2078 1834 168.2159659988405 7.039268402829842 0.3181647858691562 501.3670974755421
990.KA3F.D.06 40430 3384 4519.026496339296 0.42188136377882557 0.0306 0.17017326486670492 0.42821427924 -0.001079042395869882 0.8215952359087071 0.23437634612057692 0.0870145931239 0.990351740066 3518 10.4204798417 407.977718252 1.6409323156673759 3474.95277771 3591.1771465 3789 3295 318.9304793134693 16.829781736612137 0.3751462898068723 623.6786393446049
2192.H05b.Kitchen.Counter.2665.lane5.NoIndex.L005 39984 449 169218.14692371935 0.2626137286785649 0.0449 0.1285622219521334 0.284689432566 -0.010878269385674051 0.6670122423517993 0.12892826702340646 0.15706282513 0.950353819749 6280 26.7757102841 291.696132211 1.074420620802775 452.872437275 452.546701663 463 454 42.279169409484794 2.2454491347449155 0.3278596718976014 389.59386712225904
2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences 51053 2588 31484.296814443165 0.39085331035493676 0.0122 0.16631965751915045 0.311575605689 -0.0014452103827279838 0.6823330952025249 0.08202385656282644 0.105478620257 0.968363754483 5385 20.2515033397 283.865501765 1.419577784909335 2646.65654005 2732.85028421 2877 2457 238.63949648373546 11.453906624602572 0.3514482069461745 579.3880299920559
894.MR247.lane3.NoIndex.L003 10346 957 1001.649337845341 0.4204441393933278 0.1046 0.16630292015296433 0.472608356911 -0.0039086714611894675 0.8413507710855966 0.3358800827923291 0.0711386042915 0.990009072894 736 9.99420065726 244.039661094 1.188809596966345 999.801339791 1032.01797901 1093 1015 103.41445932010565 9.408615068245506 0.45797766544094 449.95245917996886
2229.S2.T23.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006 76147 258 2084429.944333846 0.14149424130384047 0.0403 0.09079991530083587 0.198760496197 -0.026990814677986568 0.5495705866543275 0.07841317506664473 0.199784627103 0.903736187292 15213 35.5430942782 278.941383964 0.9382561202011781 262.956586831 267.117626062 277 262 22.863912381712264 0.9349605941389981 0.2945486002923195 395.8904106646045
2229.W2.N1.9.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006 75963 370 2364870.1097267997 0.16268879459039898 0.0176 0.10245166528559091 0.161355901931 -0.01664896861395905 0.46501032109825674 0.03967514415025032 0.291786790938 0.846070260539 22165 51.2157234443 356.641430134 1.1093604786308486 380.117780252 396.015603743 414 365 32.83501917950484 1.3424578849975572 0.27104159328451977 300.44401041578266
894.UY28.lane3.NoIndex.L003 9569 494 9918.793526373276 0.3890129022312807 0.0365 0.15652438035969873 0.453896967392 -0.00806667243403727 0.7375886818475774 0.19476729581956065 0.209426272338 0.944571847112 2004 27.44278399 426.08363403 1.2515026837709848 515.70305546 519.561296785 547 537 53.784063505434595 5.050026669176084 0.3488450541768785 197.50422111268864
755.SSFB.L3.D50.28.06.11.lane1.NoIndex.L001 40196 2710 3592.5773135605104 0.39476009319150074 0.0577 0.16306514111530113 0.409731981189 -0.001408976401171787 0.8158184842154907 0.2329072567095793 0.0459996019504 0.993607488844 1849 7.52313663051 183.996762398 1.266470488604475 2754.84732727 2822.82289933 2955 2534 255.52932908745169 13.516924004769042 0.4326094207073582 1013.1521624011341
990.KA3U.D.17 54827 3109 10760.2865658012 0.3519345638923441 0.0281 0.14915809185809403 0.401349692925 -0.001347604080364147 0.8070160787647573 0.21157293772352415 0.0953727178215 0.988552946835 5229 11.4013168694 415.774519714 1.6294477816889195 3195.96802918 3281.53626468 3451 3123 284.8256638825652 13.277719221034287 0.3570983585095692 643.1150912304835
2192.H06b.Nose.3351.lane6.NoIndex.L006 49498 409 366676.77647538244 0.19614022090452632 0.0385 0.10875823073091906 0.236657162607 -0.014172310784170682 0.6059378779373013 0.09127973158283455 0.159541799669 0.936493400244 7897 25.4596145299 254.60726032 0.9957032505634591 413.642295622 417.905942854 432 401 37.74392167679097 1.838355430518463 0.3207745938798461 412.16990278054527
1037.IDF3.OM2C0.MIN 68893 2589 19291.94744469378 0.3061582416096088 0.0354 0.14258114417225443 0.296185282973 -0.001695657981850485 0.7359144101390771 0.12516130894399558 0.0431683915637 0.98909437037 2974 8.58868099807 159.709543979 1.1861959002493974 2679.39869564 2771.14511584 2922 2644 232.30951684555114 9.8638055452658 0.41416557029408424 1290.6445724127755
2192.H04a.Nose.1983.lane5.NoIndex.L005 29975 500 69516.5365731463 0.24807194896391693 0.0493 0.12470742121735179 0.278488740617 -0.010078885142461441 0.6767939772162014 0.13244143854705123 0.130809007506 0.959392623683 3921 22.2585487907 256.918461027 1.0451605344145112 503.984384892 507.877742849 523 483 48.40844396278479 2.8879549112895386 0.351294342921909 409.38343855474085
1883.2009.026.Crump.Artic.LTREB.main.lane3.NoIndex 39876 4715 715.8392318002243 0.5379618355461356 0.0909 0.2059991892107046 0.505050252814 -0.0006324025421392356 0.8683101912887865 0.32813408286367524 0.0139683017354 0.997665732474 557 2.5930384191 89.3610593971 1.0911884575730038 4786.57243081 4875.53359049 5125 4364 444.98859553195314 23.611626428479127 0.563597696791613 2328.3827193432353
945.P3.D5.lane2.NoIndex.L002 32974 1344 17378.015208931676 0.3338926296689283 0.0335 0.14931632911104964 0.325131524982 -0.003113909396995491 0.7407526461446975 0.15388549376354185 0.125492812519 0.977790852264 4138 15.5061563656 360.879421229 1.39229950487447 1363.56122592 1389.23651047 1450 1272 129.09148578117336 7.401392776364707 0.35159251635678657 436.50205870345326
1748.4.24.12.FR.4.V 28389 115 399295.7524027461 0.18753328243519785 0.1334 0.10315752625907615 0.395104962577 -0.05319328891140755 0.724339811332436 0.2639629189296492 0.157913276269 0.934823741271 4483 30.0961640072 268.520076616 0.776553064930799 115.22223005 115.783869547 117 115 11.117876083867849 0.6825316466876404 0.3375584478243127 347.21978153568074
2182.ZX0B 16837 523 21025.577577049586 0.28597136322816663 0.0471 0.13345907462886852 0.318269957895 -0.008986740254719586 0.6887783927288054 0.14089958605351774 0.121161727149 0.959372084905 2040 22.8900635505 252.725043496 1.046911246900741 538.971963116 553.89719112 581 536 53.641154780342724 4.030596588037164 0.37889460547601367 358.2133575656728
1883.2005.16.Crump.Artic.LTREB.main.lane4.NoIndex 23538 44 1697420.509513742 0.17249468814860536 0.1471 0.10536777043600898 0.475805081145 -0.13605936007132477 0.7063388629366856 0.3135394991969365 0.357804401393 0.845532386075 8422 46.0234514402 450.617936327 0.798676241270723 44.0 44.5 45 44 4.27164846451582 0.28679257095983746 0.2821265886249066 185.18766877718767
550.L4S217.s.4.sequence 29648 127 1694725.3128358952 0.16056823914040574 0.0314 0.10357354352194359 0.159573643081 -0.04797024592134399 0.4122593312500336 0.050534714014861856 0.44181732326 0.749197154874 13099 59.6937398813 429.711149835 0.968463261507131 127.608716184 129.89006873 134 107 12.236395568663829 0.7375747147204323 0.26502678183177114 178.5935006243512
1883.2000.003.Crump.Artic.LTREB.main.lane1.NoIndex 52541 5532 1131.134870629266 0.45029512870593325 0.0739 0.1802285981071211 0.440412998131 -0.0006213693004937178 0.8506088384463102 0.27582931572901964 0.0195847052778 0.997552912771 1029 3.49822043737 111.570421311 1.2129253009896852 5758.65499232 6008.78572339 6380 5644 508.8621177827359 24.13420538230538 0.5046520102655796 2063.2627088385493
1721.R12B 853 200 32.89927135678392 0.7045048252867621 0.3572 0.27627148671490265 0.651969519343 -0.010789109778915933 0.9157461500545175 0.6381160027680992 0.0679953106682 0.98600209728 58 10.3165298945 171.420394746 0.815551849188896 200.826365601 205.565282635 213 132 29.486900311030137 6.847869573979008 0.7059059243055171 180.47167978472365
638.RMK.ENR.14.2 158987 121 29717399.204958674 0.08595545228941559 0.0553 0.0693588100099447 0.206269632628 -0.07555618411537408 0.5308798312473686 0.09796525569195905 0.331215759779 0.850654444275 52659 43.5249422909 394.122197995 0.928479544911862 121.967748022 124.157142979 127 118 10.019556741249692 0.3034621727980842 0.2516424352836637 346.03312234442416
755.INA.24.08.11.lane1.NoIndex.L001 46677 2794 6641.0747418961555 0.3950409148654086 0.0403 0.1654241624645275 0.372367401498 -0.0013462420589220208 0.7796203693823909 0.1736932994090418 0.0489962936778 0.991128682478 2287 8.62737536688 172.465128855 1.2369940019165608 2829.71919174 2896.39460099 3022 2526 259.78962226942076 12.932275085474693 0.4198335657383745 1020.0672616702229
1288.MAH06July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence 27 10 0.6777777777777777 0.9506520213571571 0.9228 0.535837881429998 0.87037037037 -0.08933055067837943 0.9824426093537845 0.9559765543977965 0.148148148148 0.891632373114 4 29.6296296296 203.648367068 0.19846859731552216 10.0 10.0 10 5 2.730717679880512 1.9245008972987525 3.839980212504478 18.41673454526032
1288.CBE27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence 22247 283 53550.60015537679 0.19966252892640324 0.1038 0.10823353627947863 0.30725038402 -0.020583491839767258 0.7216024856832076 0.2048867080139262 0.109587809592 0.965954440549 2438 19.5981480649 216.156216423 0.8693815835675439 285.400107885 287.682862258 296 277 28.17193386008163 1.8973642270328128 0.37730799599419046 425.23707259296583
2192.H06b.Bedroom.Floor.3292.lane5.NoIndex.L005 45219 584 220712.90758417724 0.23085825386097347 0.0265 0.12261903414636677 0.199585570922 -0.008779946254817825 0.5779989961448752 0.0664111111764001 0.168380548 0.935358157043 7614 27.7914151131 267.468829079 1.0870039819466393 605.333805122 614.419089981 649 617 54.38801866909694 2.746327781416194 0.31922408973572475 383.76654540807937
2229.S2.T3.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006 73132 303 1331975.0191681418 0.14917191919228678 0.042 0.09296541347403364 0.225687120481 -0.022439520484973222 0.5981335238385441 0.09766681518398249 0.22068314828 0.921487499514 16139 31.5306568944 333.048965611 1.0464439058437442 307.567226631 310.633192979 321 306 26.964234418565255 1.1204407697240275 0.28896297322140985 362.34871053165574
1747.jordy.409305.fecal 24594 129 1192429.5101744186 0.17772605476479986 0.0298 0.10313801156536628 0.210029483463 -0.0474295052101525 0.4719054746800972 0.06959603877482445 0.489794258762 0.739909079456 12046 56.0583882248 513.877239232 1.0454632005222906 129.26667751 130.616658253 133 115 12.660409127252137 0.8225742799057297 0.26293073078789314 161.48197051482896
807.E.S.12.b 42491 2737 3076.0382256258717 0.39933604158916824 0.0727 0.16487455607243828 0.408859553718 -0.0013790721966963455 0.8222062044119699 0.24455919552641625 0.0408557106211 0.994973262811 1736 5.82476289097 156.181642279 1.2058511227985116 2773.68609545 2823.53993335 2946 2563 256.7315180492909 13.277806074275013 0.44129211292212267 1128.4882434666351
846.Fagna24102011Soil12C1 133826 3990 15873.42115906462 0.2712693076684968 0.0662 0.1285464720930236 0.33722823116 -0.0012243002459688334 0.798593714881438 0.18804929570097728 0.0270575224545 0.996213851133 3621 4.13223140496 105.699819985 1.1159732317441708 4090.71170662 4168.60048536 4368 4039 337.92782661709236 10.906933043199146 0.42550552822541565 2328.7167940230283
1288.SSBH09Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence 35839 725 121870.57735568681 0.2758993133895812 0.0197 0.13722736203358754 0.237321045942 -0.006299427543428951 0.6071989533864626 0.07396399974446799 0.2289684422 0.929925604168 8206 30.369150925 396.800687132 1.295319974319205 730.359199981 742.137177802 768 643 69.03922595416384 3.8296586442687 0.30283800172883574 282.3576384532374
1734.LD.NBS1073B 72948 61 76941679.44918033 0.15658089870795389 0.0185 0.11040711218569388 0.0619172246658 -0.09357683122339033 0.08240185950091396 0.006719726563424459 0.939573394747 0.116073299048 68540 97.086966058 573.218609527 0.934630231708441 61.206899388 61.9388139846 64 53 5.358337892061262 0.22585158373045286 0.22243654830175402 193.97254485987094
1883.2007.457.Crump.Artic.LTREB.main.lane2.NoIndex 53527 615 1052123.9205423587 0.3873734831090224 0.0072 0.18460667864348101 0.106557726888 -0.005449290493339117 0.3675863244483415 0.01562907789953333 0.388065835933 0.772903623368 20772 64.5001587984 402.999372136 1.2632935592702677 616.129172387 620.461562797 633 516 56.39266166279025 2.6582061844770775 0.26141344841096414 227.7615572325562
755.SSFB.L3.D1.12.07.11.lane1.NoIndex.L001 46026 2709 4443.55713844055 0.3599802400241594 0.061 0.15322331732723904 0.390375120923 -0.00150399043103629 0.8136052067134217 0.22887717431739457 0.0513405466475 0.993950537997 2363 7.54573501934 208.189009298 1.3211112282536346 2776.94596605 2854.86643945 2998 2675 252.21287616493245 12.627209572498518 0.41619899121355003 979.8504437367586
1288.TBH19Nov05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence 75693 328 1660672.152448348 0.15356784531935852 0.0312 0.10330732556462885 0.159524811876 -0.018622563165803477 0.5119608975173716 0.05630017196824641 0.204378211988 0.902170452446 15470 33.5724571625 271.952408916 0.9754117963612888 329.620874494 335.969769975 347 261 29.10692227788225 1.1921913996721476 0.2931921531109293 388.28035768029844
1883.2009.146.Crump.Artic.LTREB.main.lane3.NoIndex 35137 1101 20904.155275369496 0.2817550726567496 0.0465 0.13465604242491214 0.309330207848 -0.004229818892819687 0.7368134251911252 0.15752077259360764 0.100264678259 0.980466748977 3523 15.0866607849 265.278310055 1.2249719428401595 1115.02790415 1138.37784313 1186 1017 105.09209426040812 5.873608283609725 0.36819380882575725 532.0146022538229
550.L1S126.s.1.sequence 23907 151 780167.4339955851 0.18781216327446137 0.0313 0.10553425855280474 0.220655813906 -0.03958273291979003 0.4881021325727901 0.07050751548034938 0.402183460911 0.788625124544 9615 60.434182457 435.112624291 1.0094539238387386 151.893654402 153.829199638 158 142 14.87810874033006 0.9765947977990326 0.27455627217953316 174.87008017833682
1064.H.CV44 10684 32 692090.8870967742 0.12736199812983917 0.1426 0.08389406074085193 0.357017502808 -0.23576248026165036 0.5878781143067423 0.21518941653541399 0.347154623736 0.780793622615 3709 64.039685511 378.910533238 0.6444139070617848 32.0 32.0 32 28 3.341776682746586 0.30958723017710343 0.3227260167920268 118.20601259477904
1288.NSB14aug08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence 18347 411 82957.1529404783 0.26979994300487564 0.0235 0.1289514310584876 0.290926856516 -0.01184718134978195 0.6137000271203671 0.09558464150526845 0.291764321142 0.896523597857 5353 37.8754019731 447.893690567 1.2282994370415172 418.146886355 427.110716812 445 401 41.76334476767774 3.034305409863162 0.3019643705553326 193.83942221273455
755.SSFB.L3.D3.20.09.11.lane1.NoIndex.L001 40690 2307 2765.585886462672 0.3541422670264043 0.1012 0.15075428042677186 0.402459172256 -0.0017961271754411178 0.8301133747279847 0.2680089786820298 0.0259523224379 0.995714671487 1056 4.45072499386 102.229937708 0.9993966327782426 2351.43452856 2403.57559656 2515 2239 217.26559276282063 11.436779541103835 0.48986049857369757 1538.3493971827895
1621.S8876 61711 1294 84274.82036611356 0.2621625210152594 0.0263 0.12310721028503624 0.355935931803 -0.0039464011092611665 0.7254444602109388 0.13916502167020875 0.116559446452 0.970613688742 7193 20.955745329 304.117316482 1.308079278345909 1330.45484941 1345.32948061 1402 1352 117.22343669214642 5.20898353068575 0.33795785625538177 569.3633297175927
894.MR295.lane3.NoIndex.L003 11610 993 1627.1851854107783 0.41034304629635565 0.0776 0.1648819181517004 0.446821809514 -0.0038009509453095767 0.8161684473909406 0.28050836319248634 0.0752799310939 0.987017710979 874 12.8596037898 244.260109658 1.182741978575708 1039.30110555 1074.48626765 1138 1058 105.98718538885564 9.21580206774961 0.44501488864105004 450.01678196176096
2192.H04a.Dog.Foot.1967.lane6.NoIndex.L006 32392 1629 7357.836795610277 0.38411557095778803 0.051 0.16109992912534055 0.385287252338 -0.0023738448713785804 0.792770557239541 0.21548938200255774 0.0824586317609 0.987969730489 2671 10.9101012596 278.078958452 1.3309768077161102 1651.84079042 1663.14128792 1733 1603 156.75450002197593 9.051117490897635 0.38824494202132753 602.6770659211052
940.RD.09.Gill 14914 59 293004.3126826417 0.20773679836314596 0.1816 0.10990885820736807 0.493773340031 -0.09719642191099355 0.7476054655003946 0.34623035977547273 0.232600241384 0.906647263901 3469 36.7104733807 331.219886822 0.7376395765100761 59.0 59.4267578125 60 59 6.035344864152226 0.48311991730742 0.32531930226702227 211.5798844754063
550.L2S214.s.2.sequence 13198 794 3454.381651795782 0.36862933889291905 0.0741 0.15827719162491838 0.371213980593 -0.004960913556362134 0.7663954025977849 0.20918265877427814 0.0544021821488 0.98301422876 718 10.6076678285 164.96369296 0.9644298168281216 809.466565682 833.18454357 875 747 83.58083852356867 6.911406552681221 0.474860289309795 596.9022814763395
2338.0627.16.E 7492 76 47902.993684210545 0.23179601248464565 0.1705 0.11488862565001734 0.392776856717 -0.07211715839678953 0.726435649711907 0.2965718074643953 0.178857447944 0.922834971291 1340 30.125467165 263.705793748 0.6853350584570803 76.1818424534 76.7479242253 78 75 8.406572265602046 0.8780408225504872 0.3733800910346264 204.08992297421938
1721.B29B 46091 198 260574.70894221403 0.27400100284324724 0.1729 0.13194308499086493 0.569018272811 -0.024018553402769847 0.8495353200336189 0.44848095939521965 0.13963680545 0.970785639673 6436 19.1534138986 339.596751799 1.0250362055930191 198.666681131 199.326131976 201 200 18.345423494535886 0.9222679675602766 0.3327735353496127 447.7230828343798
1696.VH0039B 22675 408 66330.77553957701 0.25499183335983044 0.0446 0.12850064641794434 0.252470436907 -0.011977324279436152 0.6232469883955535 0.10165281263769285 0.129525909592 0.945042299207 2937 24.4851157663 228.696069809 0.9520760631658765 412.941394393 419.666677063 436 388 40.58223734772047 2.709483528697351 0.3616885131513982 376.03397220893527
1642.MS00603 57538 5838 470.559287384943 0.44304661784906085 0.1711 0.17396890544106813 0.482398494983 -0.0006111410813997262 0.8912221556999196 0.3892218301250047 0.00684764851055 0.998999059223 394 1.32434217387 47.985712059 0.9027538879706053 5968.5745293 6145.80164439 6474 5564 532.5632317266887 24.338102158073422 0.6277943370778878 4284.299618360537
1883.2009.374.Crump.Artic.LTREB.main.lane3.NoIndex 35924 65 1455314.690865385 0.2703922336549358 0.1757 0.15501042595732661 0.585517288635 -0.06193018767777141 0.8047582489958358 0.4339239674493027 0.263333704487 0.912443588768 9460 33.7963478455 423.594259763 0.8728796256197676 65.0 65.0 65 61 6.1015366971646525 0.34294226572003605 0.31020523713255005 206.0214676833366
1734.BD.ERD505 67270 89 18469244.29315629 0.14390035837515847 0.0303 0.1002930758894841 0.0989179943979 -0.07073026998997535 0.3148847689382733 0.03533998423904447 0.561498439126 0.629603234772 37772 74.6692433477 472.991037588 0.9345561525788426 89.1935512643 90.1954314327 92 80 7.916182273922572 0.34314627816374527 0.24048698639368055 208.5453640360587
1883.2007.019.Crump.Artic.LTREB.main.lane1.NoIndex 55643 616 119827.18390613452 0.17722170527199388 0.0638 0.10334547153500473 0.260535303795 -0.009912185119024643 0.6950431080327015 0.13962895220345206 0.0818072354115 0.974574845676 4552 15.0459177255 186.637581091 0.9592160581092236 627.223731121 644.640975205 670 597 56.28408844463552 2.611412289871428 0.3688776583038521 730.200602818915
1064.H.CV212 10887 45 490037.3363636363 0.15827672229803158 0.1089 0.09506966531007888 0.3981445761 -0.14769994834775899 0.6227990639583341 0.22058640858879464 0.411591806742 0.795864080291 4481 56.2138330118 458.691094947 0.7978052572527865 45.2222426358 45.9090909091 47 45 4.733562456349341 0.431279089857171 0.2902982809506263 135.49432605489204
1883.2001.094.Crump.Artic.LTREB.main.lane1.NoIndex 38819 505 62150.06225051077 0.1901474661482776 0.087 0.10815375439835928 0.253750192248 -0.011543582415479996 0.7056005146335184 0.1583453039693374 0.0696823720343 0.977233203969 2705 11.9683660063 148.16509598 0.8254546254020351 511.027304588 523.25615628 542 469 47.697167971018345 2.5631215753452388 0.39597162495868093 730.8894267373552
2229.S1.T3.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006 47808 206 1762268.5988160076 0.1758548603037895 0.0298 0.10925068487851208 0.134200434424 -0.028008886359975012 0.44936839844774534 0.0485814577982765 0.319862784471 0.837084599414 15292 47.8769243641 350.662805583 0.9840510162534485 207.483177091 211.407983536 218 186 19.02561338502661 0.9421432315781755 0.2745010694261739 245.93203489942837
1883.2011.499.Crump.Artic.LTREB.main.lane4.NoIndex 43904 303 221550.51598802264 0.14635946651840048 0.0868 0.09644676284800469 0.2278084678 -0.021617692203723535 0.6614637686352619 0.1416918960417712 0.108646137026 0.961988317989 4770 18.1737427114 186.667931552 0.8148778516793044 304.325997053 310.398863685 319 245 28.251333978581787 1.4460742196332963 0.3539615684053562 538.1042089876796
550.L2S23.s.2.sequence 26474 199 477662.43815034773 0.18354508756096255 0.0359 0.10681726608398512 0.211444204478 -0.02966764385506932 0.5373879679646824 0.08178769102822032 0.323751605349 0.860032871363 8571 44.8742162121 406.885799797 1.0402802285630643 200.466722069 204.262875435 210 184 19.442418159356336 1.223047415262531 0.2860602197997554 203.57747277908024
945.P11.H8.lane3.NoIndex.L003 13438 1089 2173.985559134122 0.41561667423898085 0.0655 0.1657836844793077 0.447582414684 -0.0034461558783578806 0.8147971427112386 0.27319584570486916 0.08684328025 0.985983385831 1167 12.2786128888 277.389383359 1.2511163697892327 1131.680377 1157.70322142 1227 1144 114.45593390227067 9.394216426989777 0.42193157702352896 426.40312123238044
2182.CPZX12C 3349 241 2231.243360995851 0.44157387033540774 0.08 0.17852005001694704 0.416466673027 -0.01440717912981825 0.7443151441544844 0.24286925943347287 0.145416542251 0.948105623486 487 27.5306061511 291.762124141 0.9555350671399165 242.733851055 246.15915301 255 217 29.569697792449226 4.164467419995819 0.43614764208433976 179.9386709119048
1883.2001.106.Crump.Artic.LTREB.main.lane1.NoIndex 34237 3110 5975.910828431924 0.550697159178589 0.0199 0.23098990312079615 0.349482719613 -0.0008469547213549182 0.7173668873606678 0.10270983037302871 0.0539766918831 0.983828304833 1848 9.95414317843 166.748673925 1.2369554319046976 3132.22731045 3203.61504268 3344 2352 297.7666388332623 16.80786447483957 0.42491586991700736 848.7329605760675
1288.NSB30jun08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence 22233 353 133310.0906193665 0.23504641442131702 0.029 0.12741141215062968 0.210829447435 -0.013965089565003452 0.5754075642980705 0.08023329213150407 0.269734178923 0.902235811934 5997 36.0770026537 397.626090627 1.1483423444593894 355.54282794 362.662052512 376 300 35.16717864582725 2.367421957940205 0.30287144239569075 216.76116819859288
2382.SH005.C3.RH.5.674.leav.9.12.lane8.NoIndex.L008.sequences 95513 91 98130383.02173378 0.31627607093225074 0.0112 0.19304441673129047 0.0215111388669 -0.03512182623997831 0.019671654487492043 0.001031024413761439 0.989477872122 0.0209091813239 94508 99.4325379791 574.274726515 1.016242581084215 91.0 91.0 91 67 7.848596976394006 0.2944490444167525 0.2259917357732506 170.42603577193353
1702.BL4 49840 2804 23309.889957926676 0.38590473258657754 0.0134 0.1648150776757411 0.327605513106 -0.0013466282485589318 0.7119376918673714 0.10126343352083236 0.133988764045 0.973340247379 6678 19.1171749599 359.088456422 1.5369559155322152 2881.26984304 2992.88086662 3156 2709 259.1393743870749 12.559981290433969 0.33365311666483316 474.6480126300766
1030.TVF.2010.Loc1.D0.Rep2 57474 1147 122916.98132163577 0.23957407926457264 0.02 0.12088193488602317 0.286298669481 -0.004536192554027027 0.6862372741031846 0.10887672070077516 0.191495284824 0.95648458051 11006 22.103907854 451.686858452 1.44753887947105 1173.32392043 1198.93314031 1255 1144 104.57074577416023 4.784402471768678 0.30391983975607084 374.58942306310155
1694.St1F5.Pmoss.Jstar.16s.NoIndex.sequences 166819 200 63046713.694447234 0.22820644415678393 0.011 0.15150102278051503 0.0365328889395 -0.02061227733896774 0.18689353572241713 0.008501658376669413 0.557748218129 0.544157859158 93043 93.6547995132 425.254302445 1.054213988682772 203.637817083 209.673201263 222 181 16.54931804253041 0.48967421854938914 0.22879819899026596 273.87744770912235
722.TRRsed3.4.s.4.1.sequence 11880 745 3371.376145630368 0.4073329225247231 0.0702 0.1664317993375234 0.415826610625 -0.005016866905280568 0.7848187478214469 0.23995137580733136 0.0855218855219 0.980885269644 1016 14.1835016835 228.917956476 1.0895245998977834 750.391498606 760.952252354 788 664 79.29561962915312 6.8351500418261555 0.4297362832470461 412.9547637868821
1748.5.15.12.FI.19.V 27094 64 904155.3402777778 0.29670023087826447 0.1676 0.14106451437594136 0.413428711154 -0.06935726298707239 0.7349382545478402 0.32148435856728236 0.239979331217 0.906779354859 6502 32.712039566 330.031753893 0.7495150413304376 64.0 64.0 64 63 6.172193875014168 0.3888153577809113 0.3256100797088452 200.7601328909152
1694.St3C12.r.EMPbird.v4.NoIndex.L001 145 24 122.1286231884058 0.6660178483552981 0.2377 0.2761933284850979 0.573275862069 -0.08993818977773033 0.775942380407099 0.4684823638487158 0.386206896552 0.824732461356 56 49.6551724138 465.03280327 0.708511121958006 24.0 24.0 24 16 4.621505025264483 1.9930915164897591 0.6088596921179786 24.78829110202551
1453.45560SDZ2.C2.Pnem.jeju 28937 275 329304.23365627066 0.19047899809314572 0.0326 0.1057259673569485 0.252114593773 -0.021694376390156395 0.5634213702140755 0.08277182634811868 0.216850399143 0.88860778354 6275 39.9419428413 317.489830159 1.003391117488297 281.060815509 287.295955529 300 276 26.672179353006246 1.6166125340627326 0.31225234910364746 274.6807400860165
